ID,Answer
4877,2006年
4878,電訊盈科
4879,不哥
4880,漢蒙漢大成的永利下雨
4881,漢法
4882,元世祖
4883,1668年
4884,沒收已解決朝廷的財政問題
4885,男人藏有大量財物，一沒收已解決朝廷的財政問題
4886,1260年
4887,元世祖
4888,1368年
4889,忽必烈召集用戶，自己的購入蒙古宗王在開平負，召開忽裏勒臺大會舉行，例行的大漢選舉儀式，宣佈及蒙古大汗位，視爲，薛禪汗汗文，史稱元世祖
4890,河南
4891,福建
4892,徹底掃除北元勢力
4893,1388年
4894,方理智
4895,中書省
4896,1260年
4897,1234年
4898,法國
4899,1316年
4900,馬可波羅遊記
4901,1217年
4902,漢軍
4903,官田漢四天兩種。官田
4904,自然災害
4905,自然災害
4906,畜牧業
4907,鳥寧靜
4908,黃道婆
4909,中原
4910,中原
4911,南宋
4912,元朝
4913,陳真將
4914,伊斯蘭教
4915,成吉思汗西征時，潛伏許多西域回教國家
4916,王羲之
4917,
4918,趙夢瑤
4919,元朝
4920,豪薩富拉尼約魯巴
4921,約魯巴
4922,
4923,熱帶地區，氣候潮溼。主要是熱帶草原氣候
4924,南非
4925,南京
4926,燕京大學
4927,中國協和醫學院
4928,美國及英國
4929,中華人民共和國政府
4930,2005年
4931,舊金山和約
4932,1980年
4933,中國大陸
4934,公共投資計劃
4935,2002年
4936,1981年
4937,家庭結構也隨之變化小
4938,1970年代
4939,中產階級
4940,1950年
4941,1950年代
4942,高雄市
4943,美麗島事件
4944,1999年
4945,19
4946,全球產業革命
4947,奧斯曼伊斯蘭政權
4948,阿姆利則慘案
4949,大英帝國
4950,後勤補給的中斷
4951,當代災荒觀察員
4952,白色抗爭
4953,1997年
4954,1960年代
4955,1960年代
4956,
